_id,name,numeric,mcc,mnc,carrier_id,apn,user,server,password,proxy,port,mmsproxy,mmsport,mmsc,authtype,type,current,current1,sim_slot,protocol,roaming_protocol,carrier_enabled,bearer,bearer_bitmask,network_type_bitmask,mvno_type,mvno_match_data,sub_id,profile_id,modem_cognitive,max_conns,wait_time,max_conns_time,mtu,edited,user_visible,user_editable,owned_by,apn_set_id,roaming,skip_464xlat
4717,Union Wireless Data,310020,310,020,-1,smart.com,,,,,,,,,0,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
4718,Union Wireless MMS,310020,310,020,-1,union.mms.com,,,,,,,,http://mms.unionwireless.com,0,mms,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
4719,Cellular One,311190,311,190,-1,wap.cellular1.net,,,,10.10.0.97,9201,10.10.0.97,9201,http://mms.cellular1.net/ecit/mms.php,0,"default,supl,mms",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
4720,Corr WAP,310080,310,080,-1,corrgprs,,,,74.112.57.172,9201,,,,0,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
4721,Corr MMS,310080,310,080,-1,corrmms,,,,,,74.112.57.173,9201,http://m.iot1.com/corr/mms.php,0,mms,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
4722,Nemont,312480,312,480,-1,nemont,,,,,,,80,http://pic.nemont.mobi,0,"default,supl,mms,fota",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
4723,Nemont IMS,312480,312,480,-1,ims,,,,,,,,,0,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,0,0,1,0,0,-1
4724,Truphone,310300,310,300,-1,truphone.com,,,,,,,,,0,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
4725,Vermont Internet,311990,311,990,-1,internet.vtelwireless.com,,,,,,,,http://mms.vtelwireless.com/,0,"default,supl,mms",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,1428,0,1,0,1,0,0,-1
4726,Vermont IMS,311990,311,990,-1,ims,,,,,,,,,0,ims,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,1428,0,0,0,1,0,0,-1
4727,Vodafone,20404,204,04,-1,us.vodafone.com,,,,,,,,http://wholesale.mmsmvno.com/mms/wapenc,0,"default,supl,mms",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
4728,Viya,311040,311,040,-1,web.viya.vi,,,,,,,,,0,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,gid,05ffffff,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
4729,Viya MMS,311040,311,040,-1,mms.viya.vi,,,,,,65.172.54.73,80,http://mms.viyavi.com,0,mms,,,-1,IPV4V6,IP,1,0,0,0,gid,05ffffff,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
4730,Viya,311320,311,320,-1,web.viya.vi,,,,,,,,,0,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,gid,05ffffff,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
4731,Viya MMS,311320,311,320,-1,mms.viya.vi,,,,,,65.172.54.73,80,http://mms.viyavi.com,0,mms,,,-1,IPV4V6,IP,1,0,0,0,gid,05ffffff,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
4732,iConnect Advanced,310480,310,480,-1,internet,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
4733,GTA,310140,310,140,-1,mpulse.gta.net,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
4734,GTA IMS,310140,310,140,-1,ims,,,,,,,,,0,ims,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,1460,0,0,0,1,0,0,-1
4735,GTA XCAP,310140,310,140,-1,service,,,,,,,,,0,xcap,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,1460,0,0,0,1,0,0,-1
4736,DOCOMO,310370,310,370,-1,internet,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,1460,0,1,1,1,0,0,-1
4737,DOCOMO IMS,310370,310,370,-1,ims,,,,,,,,,0,ims,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,1460,0,0,0,1,0,0,-1
4738,DOCOMO XCAP,310370,310,370,-1,xcap,,,,,,,,,0,xcap,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,1460,0,0,0,1,0,0,-1
4739,IT&E Postpaid,310110,310,110,-1,sp.ite.net,,,,,,,,,1,default,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
4740,IT&E Prepaid,310110,310,110,-1,prepaid.ite.net,,,,,,,,,1,default,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
4741,DOCOMO,310470,310,470,-1,internet,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,1460,0,1,1,1,0,0,-1
4742,DOCOMO IMS,310470,310,470,-1,ims,,,,,,,,,0,ims,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,1460,0,0,0,1,0,0,-1
4743,DOCOMO XCAP,310470,310,470,-1,xcap,,,,,,,,,0,xcap,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,1460,0,0,0,1,0,0,-1
4744,Choice,311040,311,040,-1,phone.mychoicewireless.net,,,,,,mmsc-wap.choice-wireless.com,9201,http://mmsc.cccomm.csky.us,0,"default,supl,mms",,,-1,IP,IP,1,0,0,0,gid,09FFFFFF,1,0,0,20,0,300,1422,0,1,1,1,0,0,0
4745,Choice Tethering,311040,311,040,-1,sp.mychoicewireless.net,,,,,,,,,0,dun,,,-1,IP,IP,1,0,0,0,gid,09FFFFFF,1,0,0,20,0,300,1422,0,1,1,1,0,0,0
4746,Choice FOTA,311040,311,040,-1,adm.mychoicewireless.net,,,,,,,,,0,fota,,,-1,IP,IP,1,0,0,0,gid,09FFFFFF,1,0,0,20,0,300,1422,0,1,1,1,0,0,0
4747,Choice IMS,311040,311,040,-1,IMS,,,,,,,,,0,ims,,,-1,IP,IP,1,0,0,0,gid,09FFFFFF,1,0,0,20,0,300,1422,0,0,1,1,0,0,-1
4748,Choice XCAP,311040,311,040,-1,hos,,,,,,,,,0,xcap,,,-1,IP,IP,1,0,0,0,gid,09FFFFFF,1,0,0,20,0,300,1422,0,0,1,1,0,0,-1
4749,Geoverse,313640,313,640,-1,geoverse.home,,,,,,,,,0,"default,supl,mms",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,1300,0,1,0,1,0,0,-1
4750,Geoverse IMS,313640,313,640,-1,ims,,,,,,,,,0,ims,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,1300,0,0,0,1,0,0,-1
4751,Anritsu Test,00101,001,01,-1,anritsu,,,,,,,,,0,"default,supl,mms",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,1440,0,1,1,1,0,0,-1
4752,Anritsu IMS,00101,001,01,-1,ims,,,,,,,,,0,ims,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,1440,0,0,1,1,0,0,-1
4753,TFWAP,310260,310,260,-1,wap.tracfone,,,,,,,,http://TF.mmsmvno.com/mms/wapenc,0,"default,supl,mms,xcap",1.0,,-1,IP,IP,1,0,0,0,gid,DEFF,1,0,0,20,0,300,1440,0,1,0,1,0,0,0
4754,Tracfone - T Mobile IMS,310260,310,260,-1,ims,,,,,,,,,0,ims,1.0,,-1,IPV6,IP,1,0,0,0,gid,DEFF,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4755,service,310260,310,260,-1,service,,,,,,,,http://TF.mmsmvno.com/mms/wapenc,0,mms,1.0,,-1,IPV4V6,IP,1,0,131072,131072,gid,DEFF,1,0,0,20,0,300,1440,0,0,0,1,0,0,0
4756,Tracfone - T Mobile EMERGENCY,310260,310,260,-1,,,,,,,,,,0,Emergency,1.0,,-1,IPV6,IP,1,0,0,0,gid,DEFF,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4757,Simple Mobile,310260,310,260,-1,simple,,,,,,,,http://TF.mmsmvno.com/mms/wapenc,0,"default,supl,mms,xcap",1.0,,-1,IP,IP,1,0,0,0,gid,534D,1,0,0,20,0,300,1440,0,1,0,1,0,0,0
4758,Simple IMS,310260,310,260,-1,ims,,,,,,,,,0,ims,1.0,,-1,IPV6,IP,1,0,0,0,gid,534D,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4759,service,310260,310,260,-1,service,,,,,,,,http://TF.mmsmvno.com/mms/wapenc,0,mms,1.0,,-1,IPV4V6,IP,1,0,131072,131072,gid,534D,1,0,0,20,0,300,1440,0,0,0,1,0,0,0
4760,Simple EMERGENCY,310260,310,260,-1,,,,,,,,,,0,Emergency,1.0,,-1,IPV6,IP,1,0,0,0,gid,534D,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4761,Family Mobile,310260,310,260,-1,tracfone-wfm,,,,,,,,http://wirelessfour.mmsmvno.com/mms/wapenc,0,"default,supl,mms,xcap",1.0,,-1,IP,IP,1,0,0,0,gid,4D4B,1,0,0,20,0,300,1440,0,1,0,1,0,0,0
4762,WalMart Family Mobile IMS,310260,310,260,-1,ims,,,,,,,,,0,ims,1.0,,-1,IPV6,IP,1,0,0,0,gid,4D4B,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4763,service,310260,310,260,-1,service,,,,,,,,http://TF.mmsmvno.com/mms/wapenc,0,mms,1.0,,-1,IPV4V6,IP,1,0,131072,131072,gid,4D4B,1,0,0,20,0,300,1440,0,0,0,1,0,0,0
4764,WalMart Family Mobile EMERGENCY,310260,310,260,-1,,,,,,,,,,0,Emergency,1.0,,-1,IPV6,IP,1,0,0,0,gid,4D4B,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4765,Solavei,310260,310,260,-1,Solavei,,,,,,,,http://solavei.mmsmvno.com/mms/wapenc,0,"default,supl,mms,xcap",1.0,,-1,IPV4V6,IP,1,0,0,0,gid,7376,1,0,0,20,0,300,1440,0,1,0,1,0,0,0
4766,Solavei IMS,310260,310,260,-1,ims,,,,,,,,,0,ims,1.0,,-1,IPV6,IP,1,0,0,0,gid,7376,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4767,Solavei EMERGENCY,310260,310,260,-1,,,,,,,,,,0,Emergency,1.0,,-1,IPV6,IP,1,0,0,0,gid,7376,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4768,Multibrand,310260,310,260,-1,multibrand,,,,,,,,http://gsmt.mmsmvno.com/mms/wapenc,0,"default,supl,mms,xcap",1.0,,-1,IPV4V6,IP,1,0,0,0,gid,4753,1,0,0,20,0,300,1440,0,1,0,1,0,0,0
4769,Multibrand IMS,310260,310,260,-1,ims,,,,,,,,,0,ims,1.0,,-1,IPV6,IP,1,0,0,0,gid,4753,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4770,Multibrand EMERGENCY,310260,310,260,-1,,,,,,,,,,0,Emergency,1.0,,-1,IPV6,IP,1,0,0,0,gid,4753,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4771,CONSUMER,310260,310,260,-1,wholesale,,,,,,,,http://wholesale.mmsmvno.com/mms/wapenc,0,"default,supl,mms,xcap",1.0,,-1,IPV4V6,IP,1,0,0,0,gid,2AC9,1,0,0,20,0,300,1440,0,1,0,1,0,0,0
4772,CONSUMER IMS,310260,310,260,-1,ims,,,,,,,,,0,ims,1.0,,-1,IPV6,IP,1,0,0,0,gid,2AC9,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4773,Consumer Cellular TMO EMERGENCY,310260,310,260,-1,,,,,,,,,,0,Emergency,1.0,,-1,IPV6,IP,1,0,0,0,gid,2AC9,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4774,LYCA,310260,310,260,-1,data.lycamobile.com,,,,,,,,http://lyca.mmsmvno.com/mms/wapenc,0,"default,supl,mms,xcap",1.0,,-1,IPV4V6,IP,1,0,0,0,gid,6C79,1,0,0,20,0,300,1440,0,1,0,1,0,0,0
4775,LycaMobile IMS,310260,310,260,-1,ims,,,,,,,,,0,ims,1.0,,-1,IPV6,IP,1,0,0,0,gid,6C79,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4776,LycaMobile EMERGENCY,310260,310,260,-1,,,,,,,,,,0,Emergency,1.0,,-1,IPV6,IP,1,0,0,0,gid,6C79,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4777,RED POCKET,310260,310,260,-1,Wholesale,,,,,,216.155.165.50,8080,http://wholesale.mmsmvno.com/mms/wapenc,0,"default,supl,mms,xcap",1.0,,-1,IPV4V6,IP,1,0,0,0,gid,4201,1,0,0,20,0,300,1440,0,1,0,1,0,0,0
4778,Red Pocket IMS,310260,310,260,-1,ims,,,,,,,,,0,ims,1.0,,-1,IPV6,IP,1,0,0,0,gid,4201,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4779,Red Pocket EMERGENCY,310260,310,260,-1,,,,,,,,,,0,Emergency,1.0,,-1,IPV6,IP,1,0,0,0,gid,4201,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4780,Republic Wireless,310260,310,260,-1,Wholesale,,,,,,216.155.165.50,8080,http://wholesale.mmsmvno.com/mms/wapenc,0,"default,supl,mms,xcap",1.0,,-1,IPV4V6,IP,1,0,0,0,gid,6134,1,0,0,20,0,300,1440,0,1,0,1,0,0,0
4781,Republic Wireless IMS,310260,310,260,-1,ims,,,,,,,,,0,ims,1.0,,-1,IPV6,IP,1,0,0,0,gid,6134,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4782,Republic Wireless EMERGENCY,310260,310,260,-1,,,,,,,,,,0,Emergency,1.0,,-1,IPV6,IP,1,0,0,0,gid,6134,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4783,Ultra,310260,310,260,-1,Wholesale,,,,,,,,http://wholesale.mmsmvno.com/mms/wapenc,0,"default,supl,mms,xcap",1.0,,-1,IPV4V6,IP,1,0,0,0,gid,4153,1,0,0,20,0,300,1440,0,1,0,1,0,0,0
4784,Ultra Mobile IMS,310260,310,260,-1,ims,,,,,,,,,0,ims,1.0,,-1,IPV6,IP,1,0,0,0,gid,4153,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4785,Ultra Mobile EMERGENCY,310260,310,260,-1,,,,,,,,,,0,Emergency,1.0,,-1,IPV6,IP,1,0,0,0,gid,4153,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4786,Ting Data,310260,310,260,-1,Wholesale,,,,,,,,http://wholesale.mmsmvno.com/mms/wapenc,0,"default,dun,supl,mms,fota,xcap",1.0,,-1,IPV6,IP,1,0,0,0,gid,6135,1,0,0,20,0,300,1440,0,1,0,1,0,0,0
4787,Ting IMS,310260,310,260,-1,ims,,,,,,,,,0,ims,1.0,,-1,IPV6,IP,1,0,0,0,gid,6135,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4788,Ting EMERGENCY,310260,310,260,-1,,,,,,,,,,0,Emergency,1.0,,-1,IPV6,IP,1,0,0,0,gid,6135,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4789,Vodafone US,310260,310,260,-1,us.vodafone.com,,,,,,,,http://wholesale.mmsmvno.com/mms/wapenc,0,"default,supl,mms,xcap",1.0,,-1,IPV6,IP,1,0,0,0,gid,2801,1,0,0,20,0,300,1440,0,1,0,1,0,0,0
4790,Vodafone US IMS,310260,310,260,-1,ims,,,,,,,,,0,ims,1.0,,-1,IPV6,IP,1,0,0,0,gid,2801,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4791,Vodafone US MMS EPDG,310260,310,260,-1,service,,,,,,,,http://wholesale.mmsmvno.com/mms/wapenc,0,mms,1.0,,-1,IPV6,IP,1,0,131072,131072,gid,2801,1,0,0,20,0,300,1440,0,0,0,1,0,0,0
4792,Vodafone US EMERGENCY,310260,310,260,-1,,,,,,,,,,0,Emergency,1.0,,-1,IPV6,IP,1,0,0,0,gid,2801,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4793,TFWAP,310240,310,240,-1,wap.tracfone,,,,,,,,http://TF.mmsmvno.com/mms/wapenc,0,"default,supl,mms,xcap",,,-1,IP,IP,1,0,0,0,gid,DEFF,1,0,0,20,0,300,1440,0,1,0,1,0,0,0
4794,Tracfone - T Mobile IMS,310240,310,240,-1,ims,,,,,,,,,0,ims,,,-1,IPV6,IP,1,0,0,0,gid,DEFF,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4795,service,310240,310,240,-1,service,,,,,,,,http://TF.mmsmvno.com/mms/wapenc,0,mms,,,-1,IPV4V6,IP,1,0,131072,131072,gid,DEFF,1,0,0,20,0,300,1440,0,0,0,1,0,0,0
4796,Tracfone - T Mobile EMERGENCY,310240,310,240,-1,,,,,,,,,,0,Emergency,,,-1,IPV6,IP,1,0,0,0,gid,DEFF,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4797,Mint,310260,310,260,-1,Wholesale,,,,,,,,http://wholesale.mmsmvno.com/mms/wapenc,0,"default,supl,mms,xcap",1.0,,-1,IPV4V6,IP,1,0,0,0,gid,756D,1,0,0,20,0,300,1440,0,1,0,1,0,0,0
4798,Mint IMS,310260,310,260,-1,ims,,,,,,,,,0,ims,1.0,,-1,IPV6,IP,1,0,0,0,gid,756D,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4799,Mint EMERGENCY,310260,310,260,-1,,,,,,,,,,0,Emergency,1.0,,-1,IPV6,IP,1,0,0,0,gid,756D,1,0,0,20,0,300,1440,0,0,0,1,0,0,1
4800,TRACFONE,310410,310,410,-1,reseller,,,,,,proxy.mobile.att.net,80,http://mmsc.mobile.att.net,0,"default,supl,mms",,,-1,IPV4V6,IP,1,0,0,0,gid,DEFF,1,0,0,20,0,300,1430,0,1,0,1,0,0,1
4801,Tracfone ATT IMS,310410,310,410,-1,ims,,,,,,,,,0,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,gid,DEFF,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4802,Tracfone ATT XCAP,310410,310,410,-1,reseller,,,,,,,,,0,xcap,,,-1,IPV4V6,IP,1,0,0,0,gid,DEFF,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4803,Tracfone ATT DUN,310410,310,410,-1,resellermht,,,,,,,,,0,dun,,,-1,IPV4V6,IP,1,0,0,0,gid,DEFF,1,0,0,20,0,300,1430,0,1,0,1,0,0,1
4804,TRACFONE,310280,310,280,-1,reseller,,,,,,proxy.mobile.att.net,80,http://mmsc.mobile.att.net,0,"default,supl,mms",,,-1,IPV4V6,IP,1,0,0,0,gid,DEFF,1,0,0,20,0,300,1430,0,1,0,1,0,0,1
4805,Tracfone ATT IMS,310280,310,280,-1,ims,,,,,,,,,0,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,gid,DEFF,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4806,Tracfone ATT XCAP,310280,310,280,-1,reseller,,,,,,,,,0,xcap,,,-1,IPV4V6,IP,1,0,0,0,gid,DEFF,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4807,Tracfone ATT DUN,310280,310,280,-1,resellermht,,,,,,,,,0,dun,,,-1,IPV4V6,IP,1,0,0,0,gid,DEFF,1,0,0,20,0,300,1430,0,1,0,1,0,0,1
4808,TRACFONE,311180,311,180,-1,reseller,,,,,,proxy.mobile.att.net,80,http://mmsc.mobile.att.net,0,"default,supl,mms",,,-1,IPV4V6,IP,1,0,0,0,gid,DEFF,1,0,0,20,0,300,1430,0,1,0,1,0,0,1
4809,Tracfone ATT IMS,311180,311,180,-1,ims,,,,,,,,,0,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,gid,DEFF,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4810,Tracfone ATT XCAP,311180,311,180,-1,reseller,,,,,,,,,0,xcap,,,-1,IPV4V6,IP,1,0,0,0,gid,DEFF,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4811,Tracfone ATT DUN,311180,311,180,-1,resellermht,,,,,,,,,0,dun,,,-1,IPV4V6,IP,1,0,0,0,gid,DEFF,1,0,0,20,0,300,1430,0,1,0,1,0,0,1
4812,TRACFONE,310410,310,410,-1,reseller,,,,,,proxy.mobile.att.net,80,http://mmsc.mobile.att.net,0,"default,supl,mms",,,-1,IPV4V6,IP,1,0,0,0,gid,DDFF,1,0,0,20,0,300,1430,0,1,0,1,0,0,1
4813,Tracfone ATT IMS,310410,310,410,-1,ims,,,,,,,,,0,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,gid,DDFF,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4814,Tracfone ATT XCAP,310410,310,410,-1,reseller,,,,,,,,,0,xcap,,,-1,IPV4V6,IP,1,0,0,0,gid,DDFF,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4815,Tracfone ATT DUN,310410,310,410,-1,resellermht,,,,,,,,,0,dun,,,-1,IPV4V6,IP,1,0,0,0,gid,DDFF,1,0,0,20,0,300,1430,0,1,0,1,0,0,1
4816,TRACFONE,310280,310,280,-1,reseller,,,,,,proxy.mobile.att.net,80,http://mmsc.mobile.att.net,0,"default,supl,mms",,,-1,IPV4V6,IP,1,0,0,0,gid,DDFF,1,0,0,20,0,300,1430,0,1,0,1,0,0,1
4817,Tracfone ATT IMS,310280,310,280,-1,ims,,,,,,,,,0,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,gid,DDFF,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4818,Tracfone ATT XCAP,310280,310,280,-1,reseller,,,,,,,,,0,xcap,,,-1,IPV4V6,IP,1,0,0,0,gid,DDFF,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4819,Tracfone ATT DUN,310280,310,280,-1,resellermht,,,,,,,,,0,dun,,,-1,IPV4V6,IP,1,0,0,0,gid,DDFF,1,0,0,20,0,300,1430,0,1,0,1,0,0,1
4820,TRACFONE,311180,311,180,-1,reseller,,,,,,proxy.mobile.att.net,80,http://mmsc.mobile.att.net,0,"default,supl,mms",,,-1,IPV4V6,IP,1,0,0,0,gid,DDFF,1,0,0,20,0,300,1430,0,1,0,1,0,0,1
4821,Tracfone ATT IMS,311180,311,180,-1,ims,,,,,,,,,0,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,gid,DDFF,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4822,Tracfone ATT XCAP,311180,311,180,-1,reseller,,,,,,,,,0,xcap,,,-1,IPV4V6,IP,1,0,0,0,gid,DDFF,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4823,Tracfone ATT DUN,311180,311,180,-1,resellermht,,,,,,,,,0,dun,,,-1,IPV4V6,IP,1,0,0,0,gid,DDFF,1,0,0,20,0,300,1430,0,1,0,1,0,0,1
4824,MVNO Reseller,310410,310,410,-1,reseller,,,,,,proxy.mobile.att.net,80,http://mmsc.mobile.att.net,0,"default,supl,mms",,,-1,IPV4V6,IP,1,0,0,0,gid,2AC9,1,0,0,20,0,300,1430,0,1,0,1,0,0,1
4825,MVNO Reseller IMS,310410,310,410,-1,ims,,,,,,,,,0,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,gid,2AC9,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4826,MVNO Reseller XCAP,310410,310,410,-1,reseller,,,,,,,,,0,xcap,,,-1,IPV4V6,IP,1,0,0,0,gid,2AC9,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4827,MVNO Reseller,310280,310,280,-1,reseller,,,,,,proxy.mobile.att.net,80,http://mmsc.mobile.att.net,0,"default,supl,mms",,,-1,IPV4V6,IP,1,0,0,0,gid,2AC9,1,0,0,20,0,300,1430,0,1,0,1,0,0,1
4828,MVNO Reseller IMS,310280,310,280,-1,ims,,,,,,,,,0,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,gid,2AC9,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4829,MVNO Reseller XCAP,310280,310,280,-1,reseller,,,,,,,,,0,xcap,,,-1,IPV4V6,IP,1,0,0,0,gid,2AC9,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4830,MVNO Reseller,311180,311,180,-1,reseller,,,,,,proxy.mobile.att.net,80,http://mmsc.mobile.att.net,0,"default,supl,mms",,,-1,IPV4V6,IP,1,0,0,0,gid,2AC9,1,0,0,20,0,300,1430,0,1,0,1,0,0,1
4831,MVNO Reseller IMS,311180,311,180,-1,ims,,,,,,,,,0,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,gid,2AC9,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4832,MVNO Reseller XCAP,311180,311,180,-1,reseller,,,,,,,,,0,xcap,,,-1,IPV4V6,IP,1,0,0,0,gid,2AC9,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4833,MVNO Reseller,310410,310,410,-1,reseller,,,,,,proxy.mobile.att.net,80,http://mmsc.mobile.att.net,0,"default,supl,mms",,,-1,IPV4V6,IP,1,0,0,0,gid,49FF,1,0,0,20,0,300,1430,0,1,0,1,0,0,1
4834,MVNO Reseller IMS,310410,310,410,-1,ims,,,,,,,,,0,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,gid,49FF,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4835,MVNO Reseller XCAP,310410,310,410,-1,reseller,,,,,,,,,0,xcap,,,-1,IPV4V6,IP,1,0,0,0,gid,49FF,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4836,MVNO Reseller,310280,310,280,-1,reseller,,,,,,proxy.mobile.att.net,80,http://mmsc.mobile.att.net,0,"default,supl,mms",,,-1,IPV4V6,IP,1,0,0,0,gid,49FF,1,0,0,20,0,300,1430,0,1,0,1,0,0,1
4837,MVNO Reseller IMS,310280,310,280,-1,ims,,,,,,,,,0,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,gid,49FF,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4838,MVNO Reseller XCAP,310280,310,280,-1,reseller,,,,,,,,,0,xcap,,,-1,IPV4V6,IP,1,0,0,0,gid,49FF,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4839,MVNO Reseller,311180,311,180,-1,reseller,,,,,,proxy.mobile.att.net,80,http://mmsc.mobile.att.net,0,"default,supl,mms",,,-1,IPV4V6,IP,1,0,0,0,gid,49FF,1,0,0,20,0,300,1430,0,1,0,1,0,0,1
4840,MVNO Reseller IMS,311180,311,180,-1,ims,,,,,,,,,0,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,gid,49FF,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4841,MVNO Reseller XCAP,311180,311,180,-1,reseller,,,,,,,,,0,xcap,,,-1,IPV4V6,IP,1,0,0,0,gid,49FF,1,0,0,20,0,300,1430,0,0,0,1,0,0,1
4842,MVNO Reseller,310410,310,410,-1,reseller,,,,,,proxy.mobile.att.net,80,http://mmsc.mobile.att.net,0,"default,supl,mms",,,-1,IPV4V6,IP,1,0,0,0,gid,62FF,1,0,0,20,0,300,1430,0,1,0,1,0,0,1
